Frequency (Hz)	Level (dB)
1278.533936	-43.488205
1279.879761	-43.397114
1281.225586	-43.308266
1282.571411	-43.222343
1283.917236	-43.140980
1285.263062	-43.060127
1286.608887	-42.982376
1287.954712	-42.908165
1289.300537	-42.832211
1290.646362	-42.755009
1291.992188	-42.682014
1293.338013	-42.613876
1294.683838	-42.544373
1296.029663	-42.475979
1297.375488	-42.411488
1298.721313	-42.346367
1300.067139	-42.279869
1301.412964	-42.214962
1302.758789	-42.149517
1304.104614	-42.083420
1305.450439	-42.016914
1306.796265	-41.947807
1308.142090	-41.882317
1309.487915	-41.812199
1310.833740	-41.737206
1312.179565	-41.660255
1313.525391	-41.580730
1314.871216	-41.495403
1316.217041	-41.405792
1317.562866	-41.320393
1318.908691	-41.227428
1320.254517	-41.136501
1321.600342	-41.036800
1322.946167	-40.926037
1324.291992	-40.817600
1325.637817	-40.700169
1326.983643	-40.583874
1328.329468	-40.463409
1329.675293	-40.336788
1331.021118	-40.213978
1332.366943	-40.093491
1333.712769	-39.970421
1335.058594	-39.848991
1336.404419	-39.741928
1337.750244	-39.647575
1339.096069	-39.565922
1340.441895	-39.500919
1341.787720	-39.454502
1343.133545	-39.428616
1344.479370	-39.418739
1345.825195	-39.424065
1347.171021	-39.445751
1348.516846	-39.476707
1349.862671	-39.528759
1351.208496	-39.593754
1352.554321	-39.667934
1353.900146	-39.757645
1355.245972	-39.852406
1356.591797	-39.950920
1357.937622	-40.049221
1359.283447	-40.151081
1360.629272	-40.257679
1361.975098	-40.368664
1363.320923	-40.474846
1364.666748	-40.582882
1366.012573	-40.689396
1367.358398	-40.796665
1368.704224	-40.902958
1370.050049	-41.010704
1371.395874	-41.116261
1372.741699	-41.217751
1374.087524	-41.319653
1375.433350	-41.418480
1376.779175	-41.517891
1378.125000	-41.613804
1379.470825	-41.712536
1380.816650	-41.805496
1382.162476	-41.897694
1383.508301	-41.993893
1384.854126	-42.089981
1386.199951	-42.184303
1387.545776	-42.280045
1388.891602	-42.380558
1390.237427	-42.476913
1391.583252	-42.568764
1392.929077	-42.660576
1394.274902	-42.752766
1395.620728	-42.841396
1396.966553	-42.927818
1398.312378	-43.020054
1399.658203	-43.116768
1401.004028	-43.210762
1402.349854	-43.292900
1403.695679	-43.382160
1405.041504	-43.476059
1406.387329	-43.558010
1407.733154	-43.636917
1409.078979	-43.714931
1410.424805	-43.795879
1411.770630	-43.864529
1413.116455	-43.918411
1414.462280	-43.977219
1415.808105	-44.033047
1417.153931	-44.074860
1418.499756	-44.107182
1419.845581	-44.130775
1421.191406	-44.146866
1422.537231	-44.156082
1423.883057	-44.146858
1425.228882	-44.118725
1426.574707	-44.044567
1427.920532	-43.987617
1429.266357	-43.913944
1430.612183	-43.811234
1431.958008	-43.665821
1433.303833	-43.501324
1434.649658	-43.301765
1435.995483	-43.049503
1437.341309	-42.796085
1438.687134	-42.554398
1440.032959	-42.297318
1441.378784	-41.977898
1442.724609	-41.597309
1444.070435	-41.171555
1445.416260	-40.728302
1446.762085	-40.248291
1448.107910	-39.742344
1449.453735	-39.193165
1450.799561	-38.634552
1452.145386	-38.084732
1453.491211	-37.575615
1454.837036	-37.118214
1456.182861	-36.691959
1457.528687	-36.277786
1458.874512	-35.867508
1460.220337	-35.454258
1461.566162	-35.052490
1462.911987	-34.694057
1464.257812	-34.398350
1465.603638	-34.183685
1466.949463	-34.061375
1468.295288	-34.038944
1469.641113	-34.109394
1470.986938	-34.262383
1472.332764	-34.481564
1473.678589	-34.756485
1475.024414	-35.072666
1476.370239	-35.404095
1477.716064	-35.734634
1479.061890	-36.061039
1480.407715	-36.379421
1481.753540	-36.685867
1483.099365	-36.991055
1484.445190	-37.307545
1485.791016	-37.635578
1487.136841	-37.976021
1488.482666	-38.332100
1489.828491	-38.696785
1491.174316	-39.065182
1492.520142	-39.443821
1493.865967	-39.838287
1495.211792	-40.237827
1496.557617	-40.614410
1497.903442	-40.952267
1499.249268	-41.248302
1500.595093	-41.514565
1501.940918	-41.781727
1503.286743	-42.061749
1504.632568	-42.355595
1505.978394	-42.662487
1507.324219	-42.984550
1508.670044	-43.294975
1510.015869	-43.568371
1511.361694	-43.789364
1512.707520	-44.012222
1514.053345	-44.270218
1515.399170	-44.546814
1516.744995	-44.805866
1518.090820	-45.024677
1519.436646	-45.201488
1520.782471	-45.403290
1522.128296	-45.616280
1523.474121	-45.813507
1524.819946	-45.952621
1526.165771	-46.084606
1527.511597	-46.206818
1528.857422	-46.325172
1530.203247	-46.426594
1531.549072	-46.455544
1532.894897	-46.498814
1534.240723	-46.529301
1535.586548	-46.519825
1536.932373	-46.475964
1538.278198	-46.397171
1539.624023	-46.323368
1540.969849	-46.227928
1542.315674	-46.073803
1543.661499	-45.917622
1545.007324	-45.727909
1546.353149	-45.502464
1547.698975	-45.335640
1549.044800	-45.124805
1550.390625	-44.806850
1551.736450	-44.510422
1553.082275	-44.264133
1554.428101	-43.964962
1555.773926	-43.661621
1557.119751	-43.364803
1558.465576	-43.017010
1559.811401	-42.579018
1561.157227	-42.171947
1562.503052	-41.854370
1563.848877	-41.525906
1565.194702	-41.137989
1566.540527	-40.732769
1567.886353	-40.355309
1569.232178	-39.946842
1570.578003	-39.431664
1571.923828	-38.832447
1573.269653	-38.240044
1574.615479	-37.711243
1575.961304	-37.218624
1577.307129	-36.706844
1578.652954	-36.158871
1579.998779	-35.612846
1581.344604	-35.128872
1582.690430	-34.736549
1584.036255	-34.421230
1585.382080	-34.144047
1586.727905	-33.860001
1588.073730	-33.547234
1589.419556	-33.223095
1590.765381	-32.929218
1592.111206	-32.723461
1593.457031	-32.659203
1594.802856	-32.763863
1596.148682	-33.038223
1597.494507	-33.458324
1598.840332	-33.996918
1600.186157	-34.609135
1601.531982	-35.241261
1602.877808	-35.858952
1604.223633	-36.442379
1605.569458	-36.975758
1606.915283	-37.466320
1608.261108	-37.931931
1609.606934	-38.373844
1610.952759	-38.795990
1612.298584	-39.211605
1613.644409	-39.597382
1614.990234	-39.961685
1616.336060	-40.323997
1617.681885	-40.724617
1619.027710	-41.181431
1620.373535	-41.684433
1621.719360	-42.239693
1623.065186	-42.809647
1624.411011	-43.381645
1625.756836	-43.934616
1627.102661	-44.420967
1628.448486	-44.806683
1629.794312	-45.024193
1631.140137	-45.147396
1632.485962	-45.266640
1633.831787	-45.447014
1635.177612	-45.659382
1636.523438	-45.920990
1637.869263	-46.173038
1639.215088	-46.350342
